No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,FractureToughness(MPa.m1/2)
17998,XP06-352473,USPatentCorningInc.(US),2013,A0296155,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,Melting,GlassCeramics,Opaque,,ElectronicsElectrical,ConsumerProducts,ChemicalStrengthen,,780C2h+1150C4h,ex.1ex.UCrystal:mass%,,69.28,1.8,12.61,2.9,0,0,7.71,0.4,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084
15269,XP02-303004,EuropeanPatent,2011,A2284133,Glass-Ceramics,AlkaliSilicate,,,Translucent,,,,Dental,ArtificialTooth,,,650C20min+850C10min,Ex.7othercrystal:Li-phosphate,,62.79,0,0.59,1.36,0,0.72,27.79,0,2.51,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
13376,XP02-284854,USPatent,2008,A7316740,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,DentalCrown,,,,IvoclarVivadentAG.Ex.8,,62.79,0,0.58,1.34,1.92,0,27.82,0,2.52,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
5637,GJ02-178202,J.AmericanCeramicSoc.,1998,v.081p.2485,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,J.Sehgal,,80,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
14989,XP06-301056,JapanesePatentOharaInc.(J),2011,A040145,Glass-Ceramics,Alumino-Silicate,Zinc-Silicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.4,,55.21,2.87,10.43,10.31,1.19,0,0,4.29,0,0,0,0,0,0,0,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
7528,GP02-261086,JapanesePatentKonicaMinolta(J),2004,A277232,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,70.4,2.37,5.76,0,0,0,13.93,3.46,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.45,0,0,0,0,1.46,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11
3784,XP03-069351,JapanesePatentCorningInc.(US),1988,A112439,Glass-Ceramics,Alkaline-earthSilicate,OtherSilicate,Alumino-Silicate,GlassCeramics,,,,,,,,,ZrO2:nucleationagent,,53.27,0,2.45,37.34,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
9943,XI02-215585,Proc.ICG,1992,v.005p.0183,Glass-Ceramics,AlkaliSilicate,,,,,,,,,,,,,,69.88,0,0,0,0,0,24.68,0,1.98,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
18342,XP02-355856,JapanesePatentAsahiGlass(J),2012,AW121116,Glass-Ceramics,AlkaliSilicate,,,Melting,GlassCeramics,,,Display,,,,529C4h+778C4h,ex.20,,65.3,0,2.5,0,0,0.2,27.5,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
7364,XJ06-174149,J.AmericanCeramicSoc.,1997,v.080p.2982,Glass-Ceramics,Alumino-Silicate,OtherSilicate,,GlassCeramics,,,,,,,,,S.Y.Choi,,60.83,0,9.18,3.65,0,0,4.41,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,3.13,0,0,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16
12984,GP02-279073,USPatentKonicaMinolta(J),2007,A7192898,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.4,,68.44,4.77,5.62,0,0,0,10.31,5.46,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
14136,GP02-294182,USPatent,2009,A0291820,Glass,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,,IvoclarVivadentAG.Ex.7,,62.79,0,0.59,1.36,0,0.72,27.79,0,2.51,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
8751,GI03-191744,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,,,,,,Fiber,,,,Anneal:at850Cfor1h.,GlassNameC108Melt:inPtat1600Cfor7h.Phaseseparation.,,67.79,0,8.47,23.39,0.01,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16
13594,GP06-287453,USPatentKonicaMinolta(J),2008,A7396788,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.82,,57.97,7.03,7.1,3.56,2.56,0,7.43,6.53,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.92,0,0,0,0,3.43,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
14864,GP02-299793,USPatentCentralGlass(J),2010,A0273635,Glass,AlkaliSilicate,Alkaline-earthSilicate,,FlatGlass,,,,Window,,,,,Ex.3,,67.94,0,0.72,16.81,0.22,0.04,0,4.04,8.81,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
8590,GI06-190612R,NGF'sAdditionalNewData(J),2000,v.002p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,,,,,GlassNameA25Melting:inPtcrucibleat1600Cfor5hr.Annealing:at730Cfor2hr.,,51.35,0,15.02,13.5,0,0,0,10.08,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
14431,GP02-297097,USPatentAsahiGlass(J),2010,A0137122,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,SolarCell,Display,Substrate,,,Ex.5,,60.9,0,9.01,9.69,6.97,2.42,0,8.41,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
8678,GI06-191667R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,ElectronicsElectrical,Substrate,,,Annealing:at770Cfor1hr.,GlassNameC027.Melting:inPtRhcrucibleat1610Cfor32hr.,,59.68,0,14.72,0.12,15.3,0,0,5.09,4.99,0,0,0,0,0,0,0.008285,0.006508,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
9752,GP03-213712,USPatentAsahiGlass(J),2001,A6268304,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,FlatGlass,,,,PlasmaDisplay,Substrate,SubstrateforDisplay,,,,,58,4,8,9,10,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
9017,GP06-205247,JapanesePatentAsahiGlass(J),2000,A203874,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Substrate,PlasmaDisplay,,,,,,64.05,4.37,7.17,5.46,6.35,0,0,5.95,5.15,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
6153,XP02-129451,EuropeanPatentCorningInc.(US),1993,A0536479,Glass-Ceramics,AlkaliSilicate,,,GlassCeramics,,,,TableWare,,,,,,,66.62,0,4.9,0,4.85,0,21.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98
4846,GJ02-140954,J.MaterialsScience,1991,v.026p.6501,Glass,AlkaliSilicate,,,,,,,,,,,,,,70.44,0,0,0,0,0,0,17.58,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
12433,GP02-268888,JapanesePatentCentralGlass(J),2005,A324992,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,Substrate,,,,Ex.2,,64.7,0,3.86,16,2.3,0,0,5.95,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
8703,GI03-191696,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at630Cfor2hr.,GlassNameC056.Melt:inPtPtRhat1600Cfor4hr.Defectexist.,,64.97,0,4.9,0,0,9.67,0,5.79,4.93,0,0,0,0,0,0,0,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
9012,GP06-205242,JapanesePatentAsahiGlass(J),2000,A203874,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Substrate,PlasmaDisplay,,,,,,56.86,3.99,9.03,6.57,10.04,0,0,5.02,5.48,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
15293,XP02-303221,EuropeanPatentCorningInc.(US),2011,A2323955,Glass-Ceramics,AlkaliSilicate,,,,,,,Substrate,SubstrateforDisplay,,,,Ex.3,,65.41,0,0,0.91,0,0,30.17,0,1.22,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
11873,GP02-261348,JapanesePatentKonicaMinolta(J),2004,A352570,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.4,,68.44,4.77,5.62,0,0,0,10.31,5.46,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
3727,GJ05-089870,AmericanCeramicSoc.Bull.,1986,v.065p.0377,Glass,Boro-Silicate,,,,,,,,,,,,CorningCode7052,,71.15,16.74,4.44,0,0,1.26,2.17,2.09,2.06,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
8737,GI03-191730,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at720Cfor1hr.,GlassName:C090Melting:inPt-Rhcrucibleat1500Cfor5hr.,,55.22,8.93,8.22,0,15.37,0,0,4.94,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84
8690,GI06-191680,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Zinc-Silicate,,,,,ElectronicsElectrical,Substrate,,,,GlassNameC040Melt:inPtRhat1600Cfor7hr.Anneal:at660Cfor1hr.crystalsalittle.,,65.13,0,15.19,0,0,0,14.86,0.06,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
777,GI02-008300,Proc.ICG,1983,v.002p.1112,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679
15253,XP02-302900,EuropeanPatent,2011,A2269960,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,500C10min+650C20min,Ex.10othercrystal:Li-phosphate,,62.87,0,0.59,1.36,0,0,27.75,0,2.91,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
14765,XP02-299330,USPatent,2010,A7816291,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,,IvoclarVivadentAG.Ex.3,,62.1,0,2.29,0,0,0.76,25.37,0,2.6,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
2368,GJ02-045516,PhysicsandChemistryofGlasses,1980,v.021p.0099,Glass,AlkaliSilicate,,,,,,,,,,,annealedat530C,,,71,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87
8670,GI06-191659R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Zinc-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at740Cfor1hr.,GlassNameC019Melting:inPtRhcrucibleat1610Cfor23hr.,,60.29,0,14.32,0,0,0,0,10.12,0,0,0,0,0,0,0,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07
14540,GJ02-298036,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,65,0,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
11714,XI02-258074,Proc.ICG,2004,v.012p.0005,Glass-Ceramics,AlkaliSilicate,Alkaline-earthSilicate,Fluoro-Silicate,,,,,,,,,,Crystalothers:,,56.52,0,0,0,14.16,0,0,7.58,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
10052,GI04-218507,Proc.ICG,1998,v.A07p.:011,Glass,Lead-Silicate,,,,,,,WasteDisposal,,,,,,,64.25,0,0,0,0,0,0,0,6.11,0,0,0,0,0,0,0,0,0,29.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52
15806,GP05-307973,USPatentAsahiGlass(J),2012,A0141668,Glass,Boro-Silicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.7,,67.5,8.2,8.8,3,5,1.5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
6131,GI05-190659R,NGF'sAdditionalNewData(J),2000,v.002p.0003,Glass,Boro-Silicate,,,,,,,,,,,Annealing:at650Cfor2hr.,GlassNameB07.Melting:inPtcrucibleat1640Cfor5hr.,,78.73,14.46,0,0,0,0,0,3.87,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32
18583,XP02-356876,USPatentIvoclarVivadentAG(LI),2014,A0228196,Glass-Ceramics,AlkaliSilicate,,,Melting,GlassCeramics,,,Dental,DentalCrown,,,490C10min+700C20min,ex.8,,66.86,0,1.87,0,0,0,27.87,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08
15412,XP06-305046,JapanesePatentOharaInc.(J),2011,A207626,Glass-Ceramics,Alumino-Silicate,Zinc-Silicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,670C+800C,Ex.14Crystal:RAl2O4,,52.71,0.96,11.75,13.21,0,0,0,4.3,0,0,0,0,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.15,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
18165,GP03-353840,USPatentHoyaCorp.(J),2014,A0036644,Glass,Alkaline-earthSilicate,Alumino-Silicate,AlkaliSilicate,Melting,Disk,,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.9,,63,0,10,19,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55
3409,GI02-081686,Proc.ICG,2001,v.002p.0233,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,annealedat540C1h.,,,70,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
14429,GP02-297095,USPatentAsahiGlass(J),2010,A0137122,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,SolarCell,Display,Substrate,,,Ex.3,,63.92,0,4.87,7.39,6.02,0.43,0,5.23,3.16,0,0,0,0,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
12241,XP02-266127,USPatent,2005,A0098064,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,,M.Schweigeretal.Ex.11,,63.28,0,0.59,1.21,0,0,27.27,0,2.88,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
13435,XP02-285334,USPatent,2008,A0125303,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min.,IvoclarVivadentAG.Ex.6,,62.79,0,0.59,1.36,0,0,27.82,0,2.5,0,0,0,0,0,0,2.42,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
5886,GJ02-185146,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,75,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
15523,GP02-305914,USPatent,2011,A0201490,Glass,AlkaliSilicate,Boro-Silicate,Alumino-Silicate,,,,,,,,,,K.Barefootetal.Ex.c,,63.94,8.99,8.99,0,0,0,0,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
7889,GP02-272119,JapanesePatentCentralGlass(J),2006,A131482,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,Substrate,,,,Ex.4,,70.77,0,1.66,6.06,9.83,0,0,2.73,7.12,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
14552,GJ02-298056,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,66.64,0,0,0,16.68,0,0,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
6999,XP02-163130,JapanesePatentCorningInc.(US),1995,A187710,Glass-Ceramics,AlkaliSilicate,,,,,,,,,,,,,,66.99,0,1.88,0,0,0,27.96,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
8669,GI06-191658R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at750Cfor1hr.,GlassNameC018Melting:inPtRhcrucibleat1610Cfor27hr.,,60.12,0,14.77,0,0,14.96,0,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
11844,GP02-261077,JapanesePatentKonicaMinolta(J),2004,A277230,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.8,,68.75,4.8,5.64,0,0,0,9.31,7.38,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.47,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
12401,GP06-268630,JapanesePatentKonicaMinolta(J),2005,A272212,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,KonicaMinoltaOpt.Co.Ltd.Ex.5,,63.07,1.33,8.29,8.88,0,0,9.09,3.88,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0,0,0,0,2.86,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
8724,GI03-191717,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at650Cfor2hr.,GlassNameC077Melt:inPtPtRhat1600Cfor4hr.Defectexist.,,64.57,0,5.09,13.84,0,0,0,6.04,4.96,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
13593,GP06-287452,USPatentKonicaMinolta(J),2008,A7396788,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.81,,59.25,7.2,7.23,2.98,2.14,0,12.09,2.15,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.8,0,0,0,0,2.86,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
